domain_token_count,avgpathtokenlen,tld,domainlength,ArgUrlRatio,argDomanRatio,argPathRatio,NumberofDotsinURL,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,SymbolCount_Domain,Entropy_Domain,Entropy_Extension,class
2.000,4.500,2.000,12.000,0.038,0.167,0.061,1.000,0.750,0.000,0.000,-1.000,1.000,0.907,0.000,benign
2.000,5.333,2.000,16.000,0.033,0.125,0.054,1.000,0.813,0.000,0.000,-1.000,1.000,0.938,0.000,benign
2.000,2.800,2.000,7.000,0.370,2.857,0.500,1.000,0.714,0.296,0.048,0.050,1.000,1.000,0.000,benign
2.000,13.500,2.000,12.000,0.430,4.833,0.500,10.000,0.750,0.252,0.318,0.190,1.000,0.861,0.723,benign
2.000,5.000,2.000,15.000,0.023,0.133,0.031,1.000,0.800,0.241,1.000,-1.000,1.000,0.898,0.000,benign
2.000,3.467,2.000,10.000,0.024,0.200,0.030,2.000,0.800,0.253,-1.000,-1.000,1.000,0.880,-1.000,benign
2.000,4.714,2.000,11.000,0.034,0.182,0.050,1.000,0.727,0.000,0.000,-1.000,1.000,0.947,0.000,benign
2.000,3.100,2.000,13.000,0.033,0.154,0.049,1.000,0.692,0.049,1.000,-1.000,1.000,0.875,0.000,benign
2.000,5.091,2.000,10.000,0.024,0.200,0.030,1.000,0.700,0.157,-1.000,-1.000,1.000,1.000,-1.000,benign
2.000,3.625,2.000,8.000,0.039,0.250,0.056,2.000,0.750,0.157,0.000,-1.000,1.000,1.000,1.000,benign
3.000,6.429,3.000,10.000,0.029,0.200,0.039,3.000,0.400,0.000,0.000,-1.000,2.000,0.797,1.000,benign
3.000,5.000,3.000,16.000,0.444,3.250,0.553,3.000,0.563,0.034,0.000,0.000,2.000,0.832,0.000,benign
2.000,5.750,2.000,12.000,0.028,0.167,0.038,2.000,0.833,0.069,-1.000,-1.000,1.000,0.861,-1.000,benign
2.000,4.833,2.000,16.000,0.035,0.125,0.059,1.000,0.813,0.140,1.000,-1.000,1.000,0.863,0.000,benign
2.000,3.778,2.000,15.000,0.031,0.133,0.048,2.000,0.800,0.234,-1.000,-1.000,1.000,0.932,-1.000,benign
2.000,2.800,2.000,9.000,0.314,1.778,0.457,2.000,0.667,0.020,0.000,0.000,1.000,0.860,0.852,benign
2.000,4.500,2.000,11.000,0.038,0.182,0.061,1.000,0.727,0.135,0.000,-1.000,1.000,1.000,0.000,benign
2.000,4.000,2.000,10.000,0.339,1.900,0.487,2.000,0.700,0.018,0.030,0.053,1.000,0.797,0.909,benign
2.000,5.000,2.000,15.000,0.023,0.133,0.031,1.000,0.800,0.264,1.000,-1.000,1.000,0.898,0.000,benign
2.000,5.091,2.000,8.000,0.025,0.250,0.030,1.000,0.625,0.000,0.000,-1.000,1.000,0.917,0.000,benign
2.000,5.300,2.000,10.000,0.025,0.200,0.032,1.000,0.700,0.418,-1.000,-1.000,1.000,0.940,-1.000,benign
2.000,6.286,2.000,17.000,0.016,0.118,0.020,1.000,0.824,0.000,0.000,-1.000,1.000,0.885,0.000,benign
2.000,5.667,2.000,13.000,0.034,0.154,0.051,1.000,0.769,0.000,0.000,-1.000,1.000,0.875,0.000,benign
2.000,4.444,2.000,12.000,0.030,0.167,0.042,1.000,0.750,0.000,0.000,-1.000,1.000,0.954,0.000,benign
2.000,3.286,2.000,16.000,0.038,0.125,0.069,4.000,0.813,0.058,0.000,-1.000,1.000,0.851,1.000,benign
2.000,5.250,2.000,6.000,0.023,0.333,0.027,1.000,0.667,0.046,0.000,-1.000,1.000,1.000,0.000,benign
2.000,4.500,2.000,14.000,0.031,0.143,0.045,1.000,0.786,0.108,1.000,-1.000,1.000,0.887,0.000,benign
2.000,5.750,2.000,10.000,0.029,0.200,0.038,2.000,0.800,0.029,0.044,-1.000,1.000,0.699,1.000,benign
2.000,5.600,2.000,12.000,0.038,0.167,0.061,1.000,0.750,0.000,0.000,-1.000,1.000,0.907,0.000,benign
2.000,3.875,2.000,11.000,0.036,0.182,0.053,3.000,0.727,0.000,0.000,-1.000,1.000,0.947,0.802,benign
2.000,7.250,2.000,15.000,0.036,0.133,0.061,1.000,0.800,0.000,0.000,-1.000,1.000,0.932,0.000,benign
2.000,5.000,2.000,15.000,0.023,0.133,0.031,1.000,0.800,0.253,1.000,-1.000,1.000,0.898,0.000,benign
2.000,4.667,2.000,8.000,0.030,0.250,0.039,1.000,0.875,0.227,0.121,-1.000,1.000,0.917,0.000,benign
2.000,6.909,2.000,10.000,0.019,0.200,0.023,1.000,0.700,0.291,-1.000,-1.000,1.000,0.940,-1.000,benign
2.000,4.750,2.000,13.000,0.030,0.154,0.044,2.000,0.846,0.000,0.000,-1.000,1.000,0.901,0.828,benign
2.000,5.000,2.000,15.000,0.414,1.600,0.667,1.000,0.800,0.207,0.343,0.083,1.000,0.851,0.000,benign
2.000,5.385,2.000,12.000,0.020,0.167,0.024,1.000,0.750,0.196,-1.000,-1.000,1.000,0.954,-1.000,benign
2.000,6.000,2.000,10.000,0.221,1.500,0.300,2.000,0.700,0.000,0.000,0.000,1.000,1.000,1.000,benign
3.000,5.769,3.000,10.000,0.019,0.200,0.023,2.000,0.400,0.000,0.000,-1.000,2.000,0.797,0.000,benign
2.000,5.000,2.000,12.000,0.030,0.167,0.043,1.000,0.750,0.106,1.000,-1.000,1.000,0.861,0.000,benign
3.000,4.059,3.000,11.000,0.019,0.182,0.023,2.000,0.545,0.144,0.096,-1.000,2.000,0.895,0.000,benign
2.000,5.222,2.000,14.000,0.026,0.143,0.036,1.000,0.786,0.091,1.000,-1.000,1.000,0.887,0.000,benign
2.000,5.800,2.000,11.000,0.039,0.182,0.061,2.000,0.818,0.000,0.000,-1.000,1.000,0.822,1.000,benign
2.000,4.100,2.000,11.000,0.216,1.727,0.271,2.000,0.727,0.057,-1.000,0.053,1.000,0.842,-1.000,benign
3.000,4.000,3.000,14.000,0.036,0.143,0.059,3.000,0.571,0.091,0.000,-1.000,2.000,0.887,0.828,benign
2.000,6.182,2.000,12.000,0.021,0.167,0.026,1.000,0.750,0.072,0.000,-1.000,1.000,0.907,0.000,benign
2.000,2.800,2.000,9.000,0.453,3.222,0.604,2.000,0.667,0.125,0.179,0.241,1.000,0.860,0.887,benign
2.000,6.833,2.000,5.000,0.034,0.400,0.043,1.000,0.600,0.000,0.000,-1.000,1.000,0.828,0.000,benign
2.000,5.385,2.000,10.000,0.020,0.200,0.024,1.000,0.700,0.323,-1.000,-1.000,1.000,0.940,-1.000,benign
2.000,12.333,2.000,9.000,0.036,0.222,0.050,1.000,0.778,0.304,0.531,-1.000,1.000,0.763,0.000,benign
2.000,3.188,2.000,12.000,0.023,0.167,0.030,1.000,0.750,0.000,0.000,-1.000,1.000,0.907,0.000,benign
3.000,5.909,3.000,15.000,0.021,0.133,0.027,2.000,0.600,0.000,0.000,-1.000,2.000,0.769,0.000,benign
2.000,4.667,2.000,10.000,0.039,0.200,0.061,2.000,0.700,0.000,0.000,-1.000,1.000,1.000,1.000,benign
2.000,5.250,2.000,20.000,0.026,0.100,0.041,1.000,0.850,0.079,0.125,-1.000,1.000,0.844,0.000,benign
3.000,5.471,3.000,15.000,0.015,0.133,0.018,2.000,0.600,0.000,0.000,-1.000,2.000,0.769,0.000,benign
2.000,5.833,2.000,16.000,0.304,1.750,0.406,1.000,0.813,0.000,0.000,0.000,1.000,0.938,0.000,benign
2.000,4.133,2.000,14.000,0.020,0.143,0.026,1.000,0.786,0.102,1.000,-1.000,1.000,0.887,0.000,benign
2.000,2.600,2.000,8.000,0.358,2.375,0.514,2.000,0.750,0.094,0.139,0.211,1.000,0.917,0.904,benign
2.000,4.500,2.000,13.000,0.038,0.154,0.061,1.000,0.769,0.170,-1.000,-1.000,1.000,0.917,-1.000,benign
2.000,5.833,2.000,12.000,0.034,0.167,0.050,2.000,0.833,0.085,-1.000,-1.000,1.000,0.861,-1.000,benign
2.000,4.067,2.000,6.000,0.023,0.333,0.027,1.000,0.667,0.045,0.000,-1.000,1.000,1.000,0.000,benign
2.000,3.000,2.000,13.000,0.333,1.692,0.478,1.000,0.769,0.000,0.000,0.000,1.000,0.958,0.000,benign
2.000,2.750,2.000,17.000,0.029,0.118,0.045,2.000,0.824,0.074,-1.000,-1.000,1.000,0.788,-1.000,benign
2.000,9.333,2.000,14.000,0.038,0.143,0.067,2.000,0.786,0.000,0.000,-1.000,1.000,0.836,1.000,benign
2.000,3.400,2.000,17.000,0.022,0.118,0.031,2.000,0.824,0.000,0.000,-1.000,1.000,0.788,1.000,benign
2.000,3.500,2.000,7.000,0.034,0.286,0.044,1.000,0.571,0.186,0.094,-1.000,1.000,1.000,0.000,benign
2.000,3.750,2.000,12.000,0.035,0.167,0.053,1.000,0.750,0.018,1.000,-1.000,1.000,0.861,0.000,benign
2.000,3.182,2.000,15.000,0.030,0.133,0.044,2.000,0.800,0.075,0.045,-1.000,1.000,0.795,1.000,benign
2.000,4.200,2.000,17.000,0.026,0.118,0.038,1.000,0.824,0.013,0.022,-1.000,1.000,0.719,0.000,benign
2.000,2.958,2.000,13.000,0.018,0.154,0.021,2.000,0.846,0.053,-1.000,-1.000,1.000,0.875,-1.000,benign
2.000,3.750,2.000,11.000,0.538,3.909,0.694,2.000,0.727,0.075,0.107,0.140,1.000,0.842,0.686,benign
2.000,5.286,2.000,10.000,0.033,0.200,0.047,2.000,0.800,0.000,0.000,-1.000,1.000,0.699,0.828,benign
3.000,6.125,3.000,15.000,0.015,0.133,0.018,2.000,0.600,0.000,0.000,-1.000,2.000,0.769,0.000,benign
2.000,2.600,2.000,8.000,0.358,2.375,0.514,2.000,0.750,0.094,0.139,0.211,1.000,0.917,0.904,benign
2.000,5.667,2.000,13.000,0.033,0.154,0.050,1.000,0.769,0.083,1.000,-1.000,1.000,0.875,0.000,benign
2.000,2.667,2.000,13.000,0.038,0.154,0.063,2.000,0.846,0.173,0.375,-1.000,1.000,0.917,1.000,benign
2.000,12.333,2.000,9.000,0.036,0.222,0.050,1.000,0.778,0.268,0.469,-1.000,1.000,0.763,0.000,benign
2.000,3.600,2.000,13.000,0.031,0.154,0.044,1.000,0.769,0.092,0.000,-1.000,1.000,0.901,0.000,benign
2.000,4.714,2.000,12.000,0.034,0.167,0.051,2.000,0.833,0.069,0.105,-1.000,1.000,0.861,1.000,benign
2.000,5.000,2.000,9.000,0.034,0.222,0.048,1.000,0.778,0.052,1.000,-1.000,1.000,1.000,0.000,benign
2.000,3.667,2.000,15.000,0.026,0.133,0.036,2.000,0.800,0.052,0.019,-1.000,1.000,0.795,1.000,benign
2.000,5.429,2.000,7.000,0.034,0.286,0.045,2.000,0.571,0.310,0.750,-1.000,1.000,0.758,1.000,benign
2.000,5.143,2.000,10.000,0.034,0.200,0.048,1.000,0.700,0.220,-1.000,-1.000,1.000,1.000,-1.000,benign
2.000,2.250,2.000,7.000,0.481,3.571,0.658,2.000,0.714,0.250,0.351,0.520,1.000,0.898,0.861,benign
2.000,4.636,2.000,11.000,0.025,0.182,0.033,1.000,0.727,0.127,-1.000,-1.000,1.000,0.875,-1.000,benign
2.000,4.667,2.000,16.000,0.027,0.125,0.040,1.000,0.813,0.110,1.000,-1.000,1.000,0.863,0.000,benign
2.000,5.000,2.000,10.000,0.038,0.200,0.057,2.000,0.700,0.000,0.000,-1.000,1.000,1.000,1.000,benign
2.000,3.429,2.000,15.000,0.038,0.133,0.065,1.000,0.800,0.000,0.000,-1.000,1.000,0.898,0.000,benign
2.000,4.833,2.000,12.000,0.023,0.167,0.029,1.000,0.750,0.114,0.000,-1.000,1.000,1.000,0.000,benign
2.000,5.538,2.000,13.000,0.019,0.154,0.024,1.000,0.769,0.096,0.061,-1.000,1.000,0.834,0.000,benign
2.000,4.700,2.000,11.000,0.027,0.182,0.036,1.000,0.727,0.054,0.000,-1.000,1.000,1.000,0.000,benign
2.000,4.800,2.000,15.000,0.025,0.133,0.035,1.000,0.800,0.063,0.089,-1.000,1.000,0.898,0.000,benign
2.000,4.727,2.000,10.000,0.025,0.200,0.032,2.000,0.800,0.114,0.167,-1.000,1.000,0.699,1.000,benign
2.000,4.636,2.000,9.000,0.218,2.444,0.262,1.000,0.778,0.168,0.088,0.273,1.000,0.930,0.000,benign
2.000,5.000,2.000,12.000,0.030,0.167,0.043,1.000,0.750,0.091,1.000,-1.000,1.000,0.861,0.000,benign
2.000,7.800,2.000,13.000,0.032,0.154,0.047,1.000,0.846,0.016,0.000,-1.000,1.000,0.834,0.000,benign
2.000,5.615,2.000,13.000,0.019,0.154,0.024,1.000,0.846,0.105,0.145,-1.000,1.000,0.875,0.000,benign
2.000,4.250,2.000,20.000,0.022,0.100,0.032,1.000,0.850,0.135,-1.000,-1.000,1.000,0.844,-1.000,benign
3.000,6.000,3.000,10.000,0.025,0.200,0.032,2.000,0.400,0.051,1.000,-1.000,2.000,0.797,0.000,benign
2.000,5.714,2.000,15.000,0.029,0.133,0.043,1.000,0.867,0.000,0.000,-1.000,1.000,0.932,0.000,benign
2.000,4.375,2.000,20.000,0.018,0.100,0.024,1.000,0.850,0.071,0.095,-1.000,1.000,0.844,0.000,benign
2.000,3.889,2.000,15.000,0.018,0.133,0.023,1.000,0.800,0.073,0.030,-1.000,1.000,0.885,0.000,benign
2.000,4.286,2.000,7.000,0.023,0.286,0.027,1.000,0.714,0.125,-1.000,-1.000,1.000,0.898,-1.000,benign
3.000,4.500,3.000,11.000,0.014,0.182,0.017,2.000,0.545,0.108,0.065,-1.000,2.000,0.895,0.000,benign
2.000,13.500,2.000,12.000,0.438,5.000,0.508,10.000,0.750,0.204,0.257,0.117,1.000,0.861,0.739,benign
2.000,4.143,2.000,17.000,0.033,0.118,0.056,1.000,0.824,0.000,0.000,-1.000,1.000,0.885,0.000,benign
2.000,4.333,2.000,10.000,0.120,1.100,0.147,2.000,0.700,0.109,0.135,0.000,1.000,0.940,0.863,benign
2.000,7.000,2.000,13.000,0.038,0.154,0.063,1.000,0.846,0.000,0.000,-1.000,1.000,0.834,0.000,benign
2.000,4.714,2.000,10.000,0.036,0.200,0.051,2.000,0.800,0.107,0.194,-1.000,1.000,0.699,1.000,benign
2.000,11.600,2.000,10.000,0.025,0.200,0.032,2.000,0.800,0.127,0.217,-1.000,1.000,0.699,1.000,benign
2.000,3.000,2.000,10.000,0.450,2.700,0.628,2.000,0.700,0.067,0.108,0.148,1.000,0.797,0.873,benign
2.000,4.143,2.000,12.000,0.037,0.167,0.057,2.000,0.833,0.074,0.118,-1.000,1.000,0.861,1.000,benign
2.000,5.733,2.000,10.000,0.017,0.200,0.020,1.000,0.700,0.060,0.000,-1.000,1.000,1.000,0.000,benign
3.000,4.571,3.000,10.000,0.036,0.200,0.053,2.000,0.400,0.036,0.222,-1.000,2.000,0.819,0.000,benign
2.000,3.500,2.000,11.000,0.036,0.182,0.056,1.000,0.727,0.182,0.087,-1.000,1.000,0.947,0.000,benign
2.000,4.889,2.000,15.000,0.027,0.133,0.038,1.000,0.800,0.068,0.098,-1.000,1.000,0.898,0.000,benign
2.000,2.250,2.000,13.000,0.484,2.385,0.705,2.000,0.769,0.078,0.128,0.161,1.000,0.834,0.865,benign
2.000,4.250,2.000,17.000,0.023,0.118,0.032,1.000,0.824,0.091,0.000,-1.000,1.000,0.816,0.000,benign
2.000,2.941,2.000,15.000,0.023,0.133,0.030,2.000,0.800,0.034,0.000,-1.000,1.000,0.795,1.000,benign
2.000,5.400,2.000,15.000,0.037,0.133,0.063,1.000,0.867,0.037,0.667,-1.000,1.000,0.932,0.000,benign
2.000,2.667,2.000,9.000,0.491,2.889,0.703,2.000,0.778,0.189,0.194,0.269,1.000,0.860,0.854,benign
2.000,3.867,2.000,10.000,0.022,0.200,0.027,1.000,0.700,0.067,0.000,-1.000,1.000,0.940,0.000,benign
2.000,4.556,2.000,11.000,0.030,0.182,0.041,1.000,0.727,0.060,0.000,-1.000,1.000,1.000,0.000,benign
2.000,5.500,2.000,12.000,0.024,0.167,0.031,1.000,0.750,0.120,-1.000,-1.000,1.000,0.954,-1.000,benign
2.000,13.500,2.000,12.000,0.408,4.417,0.477,9.000,0.750,0.231,0.294,0.094,1.000,0.861,0.749,benign
2.000,6.000,2.000,10.000,0.232,1.600,0.314,2.000,0.700,0.000,0.000,0.000,1.000,1.000,1.000,benign
2.000,4.333,2.000,16.000,0.037,0.125,0.065,2.000,0.813,0.000,0.000,-1.000,1.000,0.894,0.828,benign
2.000,2.800,2.000,9.000,0.453,3.222,0.604,2.000,0.667,0.109,0.154,0.207,1.000,0.860,0.875,benign
3.000,5.278,3.000,15.000,0.015,0.133,0.018,2.000,0.600,0.000,0.000,-1.000,2.000,0.769,0.000,benign
2.000,5.444,2.000,8.000,0.028,0.250,0.035,1.000,0.625,0.000,0.000,-1.000,1.000,0.917,0.000,benign
2.000,4.000,2.000,12.000,0.038,0.167,0.059,2.000,0.833,0.075,0.121,-1.000,1.000,0.861,1.000,benign
2.000,5.800,2.000,13.000,0.017,0.154,0.020,1.000,0.846,0.000,0.000,-1.000,1.000,0.875,0.000,benign
3.000,5.857,3.000,10.000,0.031,0.200,0.043,2.000,0.400,0.000,0.000,-1.000,2.000,0.797,0.000,benign
2.000,4.278,2.000,15.000,0.017,0.133,0.021,1.000,0.800,0.052,0.000,-1.000,1.000,0.932,0.000,benign
2.000,6.143,2.000,12.000,0.029,0.167,0.040,1.000,0.750,0.000,0.000,-1.000,1.000,0.907,0.000,benign
2.000,4.500,2.000,9.000,0.019,0.222,0.023,2.000,0.778,0.184,0.218,-1.000,1.000,0.930,1.000,benign
2.000,4.429,2.000,15.000,0.020,0.133,0.026,1.000,0.800,0.051,-1.000,-1.000,1.000,0.898,-1.000,benign
2.000,4.143,2.000,13.000,0.036,0.154,0.057,2.000,0.769,0.018,0.038,-1.000,1.000,0.917,1.000,benign
2.000,4.625,2.000,12.000,0.032,0.167,0.045,2.000,0.833,0.095,-1.000,-1.000,1.000,0.861,-1.000,benign
2.000,4.667,2.000,12.000,0.029,0.167,0.039,1.000,0.750,0.086,0.045,-1.000,1.000,0.907,0.000,benign
2.000,4.375,2.000,9.000,0.034,0.222,0.047,1.000,0.667,0.085,0.294,-1.000,1.000,0.930,0.000,benign
2.000,5.000,2.000,15.000,0.023,0.133,0.031,1.000,0.800,0.230,1.000,-1.000,1.000,0.898,0.000,benign
2.000,3.000,2.000,10.000,0.694,7.500,0.824,2.000,0.700,0.037,0.047,0.053,1.000,0.797,0.691,benign
2.000,3.800,2.000,17.000,0.021,0.118,0.028,2.000,0.824,0.011,0.014,-1.000,1.000,0.788,1.000,benign
2.000,2.800,2.000,9.000,0.375,2.333,0.525,2.000,0.667,0.036,0.032,0.048,1.000,0.860,0.890,benign
2.000,5.000,2.000,15.000,0.023,0.133,0.031,1.000,0.800,0.264,1.000,-1.000,1.000,0.898,0.000,benign
3.000,3.200,3.000,17.000,0.031,0.118,0.049,3.000,0.647,0.138,0.094,-1.000,2.000,0.777,1.000,benign
2.000,3.667,2.000,11.000,0.148,1.182,0.186,1.000,0.727,0.136,0.000,0.000,1.000,0.947,0.000,benign
3.000,3.625,3.000,11.000,0.022,0.182,0.027,2.000,0.545,0.163,0.115,-1.000,2.000,0.895,0.000,benign
2.000,4.800,2.000,16.000,0.038,0.125,0.069,1.000,0.813,0.019,1.000,-1.000,1.000,0.894,0.000,benign
3.000,3.429,3.000,15.000,0.024,0.133,0.033,3.000,0.600,0.120,0.196,-1.000,2.000,0.816,1.000,benign
2.000,4.125,2.000,8.000,0.036,0.250,0.050,2.000,0.625,0.000,0.000,-1.000,1.000,0.917,1.000,benign
2.000,5.333,2.000,8.000,0.022,0.250,0.027,1.000,0.625,0.000,0.000,-1.000,1.000,0.917,0.000,benign
2.000,3.000,2.000,15.000,0.027,0.133,0.039,2.000,0.800,0.041,0.000,-1.000,1.000,0.795,1.000,benign
2.000,5.333,2.000,12.000,0.027,0.167,0.036,1.000,0.750,0.000,0.000,-1.000,1.000,1.000,0.000,benign
2.000,3.875,2.000,11.000,0.036,0.182,0.053,2.000,0.727,0.232,0.440,-1.000,1.000,1.000,1.000,benign
2.000,4.357,2.000,14.000,0.021,0.143,0.027,1.000,0.786,0.073,1.000,-1.000,1.000,0.887,0.000,benign
3.000,3.706,3.000,11.000,0.020,0.182,0.025,2.000,0.545,0.173,0.134,-1.000,2.000,0.895,0.000,benign
2.000,6.000,2.000,10.000,0.209,1.400,0.286,2.000,0.700,0.000,0.000,0.000,1.000,1.000,1.000,benign
2.000,5.167,2.000,11.000,0.022,0.182,0.027,1.000,0.727,0.109,-1.000,-1.000,1.000,0.875,-1.000,benign
2.000,4.125,2.000,15.000,0.032,0.133,0.050,2.000,0.800,0.258,0.400,-1.000,1.000,0.932,1.000,benign
2.000,3.647,2.000,10.000,0.021,0.200,0.025,1.000,0.700,0.052,0.000,-1.000,1.000,0.940,0.000,benign
2.000,4.500,2.000,10.000,0.021,0.200,0.026,1.000,0.700,0.064,0.000,-1.000,1.000,0.940,0.000,benign
2.000,4.250,2.000,10.000,0.034,0.200,0.049,2.000,0.700,0.000,0.000,-1.000,1.000,1.000,1.000,benign
2.000,5.364,2.000,15.000,0.022,0.133,0.029,1.000,0.800,0.066,0.000,-1.000,1.000,0.932,0.000,benign
2.000,4.900,2.000,17.000,0.024,0.118,0.034,1.000,0.824,0.000,0.000,-1.000,1.000,0.719,0.000,benign
2.000,4.063,2.000,13.000,0.020,0.154,0.025,1.000,0.769,0.140,-1.000,-1.000,1.000,0.901,-1.000,benign
2.000,4.500,2.000,12.000,0.032,0.167,0.047,2.000,0.833,0.081,0.119,-1.000,1.000,0.861,1.000,benign
2.000,5.000,2.000,8.000,0.027,0.250,0.033,1.000,0.625,0.027,0.045,-1.000,1.000,0.917,0.000,benign
2.000,5.900,2.000,10.000,0.024,0.200,0.029,1.000,0.700,0.376,-1.000,-1.000,1.000,0.940,-1.000,benign
2.000,4.571,2.000,14.000,0.014,0.143,0.017,1.000,0.786,0.065,0.010,-1.000,1.000,0.873,0.000,benign
2.000,3.250,2.000,12.000,0.038,0.167,0.061,2.000,0.833,0.135,0.219,-1.000,1.000,0.861,1.000,benign
3.000,3.375,3.000,15.000,0.036,0.133,0.059,3.000,0.600,0.054,0.111,-1.000,2.000,0.816,1.000,benign
2.000,4.571,2.000,12.000,0.035,0.167,0.053,2.000,0.833,0.070,0.108,-1.000,1.000,0.861,1.000,benign
2.000,5.500,2.000,16.000,0.058,0.188,0.103,1.000,0.813,0.000,0.000,0.000,1.000,0.863,0.000,benign
2.000,13.500,2.000,12.000,0.469,5.667,0.540,11.000,0.750,0.248,0.308,0.103,1.000,0.861,0.720,benign
2.000,6.200,2.000,13.000,0.036,0.154,0.057,1.000,0.769,0.164,0.000,-1.000,1.000,0.917,0.000,benign
3.000,4.667,3.000,13.000,0.037,0.154,0.059,2.000,0.538,0.019,0.056,-1.000,2.000,0.875,0.000,benign
2.000,3.800,2.000,12.000,0.030,0.167,0.043,2.000,0.833,0.061,0.087,-1.000,1.000,0.861,1.000,benign
2.000,5.833,2.000,13.000,0.032,0.154,0.049,1.000,0.846,0.000,0.000,-1.000,1.000,0.901,0.000,benign
2.000,4.429,2.000,13.000,0.035,0.154,0.054,2.000,0.846,0.053,0.000,-1.000,1.000,0.875,1.000,benign
3.000,3.556,3.000,17.000,0.031,0.118,0.050,3.000,0.647,0.141,0.097,-1.000,2.000,0.777,1.000,benign
2.000,2.800,2.000,9.000,0.407,2.667,0.558,2.000,0.667,0.051,0.059,0.083,1.000,0.860,0.831,benign
2.000,5.625,2.000,15.000,0.235,1.533,0.303,1.000,0.800,0.122,0.031,0.087,1.000,0.851,0.000,benign
2.000,5.125,2.000,12.000,0.030,0.167,0.042,2.000,0.833,0.000,0.000,-1.000,1.000,0.907,0.579,benign
2.000,6.125,2.000,16.000,0.025,0.125,0.036,1.000,0.813,0.101,1.000,-1.000,1.000,0.863,0.000,benign
2.000,6.571,2.000,14.000,0.027,0.143,0.038,1.000,0.786,0.110,1.000,-1.000,1.000,0.798,0.000,benign
2.000,5.167,2.000,12.000,0.022,0.167,0.027,1.000,0.750,0.076,0.000,-1.000,1.000,0.907,0.000,benign
2.000,4.615,2.000,7.000,0.023,0.286,0.028,1.000,0.571,0.070,0.000,-1.000,1.000,0.796,0.000,benign
2.000,5.000,2.000,13.000,0.630,5.769,0.758,5.000,0.769,0.244,0.322,0.387,1.000,0.958,0.716,benign
2.000,4.714,2.000,10.000,0.036,0.200,0.051,1.000,0.700,0.196,0.000,-1.000,1.000,1.000,0.000,benign
2.000,4.214,2.000,17.000,0.020,0.118,0.027,1.000,0.824,0.082,0.000,-1.000,1.000,0.816,0.000,benign
2.000,4.000,2.000,9.000,0.024,0.222,0.029,2.000,0.778,0.200,0.259,-1.000,1.000,0.930,1.000,benign
2.000,5.200,2.000,15.000,0.215,1.533,0.271,1.000,0.800,0.121,-1.000,0.043,1.000,0.851,-1.000,benign
2.000,1.500,2.000,11.000,0.671,4.273,0.904,1.000,0.818,0.171,0.235,0.255,1.000,0.895,0.000,benign
3.000,7.200,3.000,10.000,0.034,0.200,0.050,2.000,0.400,0.000,0.000,-1.000,2.000,0.797,0.000,benign
2.000,7.286,2.000,11.000,0.027,0.182,0.035,1.000,0.727,0.013,0.000,-1.000,1.000,0.947,0.000,benign
2.000,6.111,2.000,13.000,0.024,0.154,0.031,1.000,0.769,0.000,0.000,-1.000,1.000,0.917,0.000,benign
2.000,4.538,2.000,11.000,0.022,0.182,0.028,1.000,0.727,0.000,0.000,-1.000,1.000,0.947,0.000,benign
2.000,4.571,2.000,10.000,0.036,0.200,0.053,1.000,0.700,0.218,0.000,-1.000,1.000,1.000,0.000,benign
2.000,5.000,2.000,15.000,0.029,0.133,0.043,1.000,0.800,0.072,0.109,-1.000,1.000,0.898,0.000,benign
2.000,2.250,2.000,13.000,0.548,3.077,0.755,2.000,0.769,0.082,0.125,0.150,1.000,0.834,0.811,benign
3.000,5.000,3.000,12.000,0.037,0.167,0.057,3.000,0.500,0.000,0.000,-1.000,2.000,0.907,1.000,benign
2.000,4.667,2.000,10.000,0.024,0.200,0.030,2.000,0.700,0.012,0.000,-1.000,1.000,1.000,0.579,benign
3.000,6.500,3.000,13.000,0.014,0.154,0.017,2.000,0.538,0.043,0.000,-1.000,2.000,0.875,0.000,benign
2.000,7.000,2.000,10.000,0.031,0.200,0.042,1.000,0.800,0.000,0.000,-1.000,1.000,0.880,0.000,benign
2.000,4.100,2.000,11.000,0.029,0.182,0.039,1.000,0.727,0.014,1.000,-1.000,1.000,0.947,0.000,benign
2.000,4.000,2.000,14.000,0.021,0.143,0.027,2.000,0.786,0.084,0.000,-1.000,1.000,0.873,1.000,benign
2.000,3.533,2.000,12.000,0.023,0.167,0.029,1.000,0.750,0.092,0.000,-1.000,1.000,0.861,0.000,benign
2.000,5.071,2.000,11.000,0.019,0.182,0.024,1.000,0.727,0.097,-1.000,-1.000,1.000,0.875,-1.000,benign
2.000,3.909,2.000,17.000,0.026,0.118,0.037,1.000,0.824,0.000,0.000,-1.000,1.000,0.885,0.000,benign
2.000,2.667,2.000,9.000,0.658,5.778,0.825,2.000,0.778,0.228,0.242,0.288,1.000,0.860,0.781,benign
2.000,6.200,2.000,11.000,0.038,0.182,0.057,1.000,0.727,0.000,0.000,-1.000,1.000,0.842,0.000,benign
2.000,2.917,2.000,15.000,0.029,0.133,0.043,2.000,0.800,0.074,-1.000,-1.000,1.000,0.795,-1.000,benign
2.000,4.571,2.000,14.000,0.015,0.143,0.017,2.000,0.786,0.058,0.000,-1.000,1.000,0.873,1.000,benign
2.000,4.923,2.000,15.000,0.020,0.133,0.026,1.000,0.800,0.051,0.067,-1.000,1.000,0.898,0.000,benign
