domain_token_count,executable,NumberofDotsinURL,Arguments_LongestWordLength,NumberRate_Domain,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
2,0,2,0,0,0.271,0.307,0.93,Defacement
2,0,2,0,0,0.269,0.538,0.917,phishing
2,0,2,0,0,0.263,1,0.802,benign
2,0,2,0,0,0.263,0.5,0.797,benign
2,0,2,0,0,0.261,0.316,0.895,phishing
2,0,2,0,0,0.261,0.316,0.895,phishing
2,0,2,0,0,0.258,0.471,0.895,benign
2,0,2,0,0,0.257,0.409,0.813,benign
2,0,2,0,0,0.256,1,1,benign
2,0,2,0,0,0.25,0.733,0.85,benign
2,0,2,0,0,0.25,0.348,0.917,benign
2,0,2,0,0,0.238,0.625,0.954,malware
2,0,2,0,0,0.238,0.625,0.954,malware
2,0,2,0,0,0.233,0.467,0.803,benign
2,0,2,0,0,0.233,0.467,0.803,benign
2,0,2,0,0,0.233,0.467,0.803,benign
2,0,2,0,0,0.233,0.467,0.803,benign
2,0,2,0,0,0.229,1,0.958,benign
2,0,2,0,0,0.226,0.7,0.917,benign
2,0,2,0,0,0.211,0.667,0.875,benign
2,0,2,0,0,0.208,0.289,1,phishing
2,0,2,0,0,0.208,0.239,0.93,Defacement
2,0,2,0,0,0.206,0.28,0.917,benign
2,0,2,0,0,0.205,0.346,0.797,benign
2,0,2,0,0,0.2,0.286,0.887,benign
2,0,2,0,0,0.2,0.286,0.887,benign
2,0,2,0,0,0.199,0.221,0.917,benign
2,0,2,0,0,0.192,0.417,0.895,phishing
2,0,2,0,0,0.188,0.6,0.932,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.188,0.6,0.887,Defacement
2,0,2,0,0,0.184,0.237,0.895,Defacement
2,0,2,0,0,0.182,0.6,0.94,benign
2,0,2,0,0,0.182,0.25,0.917,benign
2,0,2,0,0,0.182,0.242,0.895,Defacement
2,0,2,0,0,0.167,1,0.775,phishing
2,0,2,0,0,0.167,0.429,0.887,Defacement
2,0,2,0,0,0.167,0.429,0.887,Defacement
2,0,2,0,0,0.167,0.429,0.887,Defacement
2,0,2,0,0,0.167,0.429,0.887,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.333,0.94,Defacement
2,0,2,0,0,0.167,0.177,0.822,phishing
2,0,2,0,0,0.162,0.167,1,benign
2,0,2,0,0,0.159,0.269,0.797,benign
2,0,2,0,0,0.156,0.217,0.917,benign
2,0,2,0,0,0.156,0.217,0.917,benign
2,0,2,0,0,0.156,0.176,0.836,benign
2,0,2,0,0,0.148,0.25,0.895,Defacement
2,0,2,0,0,0.147,0.2,0.917,benign
2,0,2,0,0,0.146,0.189,0.895,Defacement
2,0,2,0,0,0.139,0.167,0.796,benign
2,0,2,0,0,0.138,0.172,0.901,phishing
2,0,2,0,0,0.138,0.172,0.901,phishing
2,0,2,0,0,0.136,0.273,0.932,Defacement
2,0,2,0,0,0.136,0.273,0.932,Defacement
2,0,2,0,0,0.136,0.273,0.932,Defacement
2,0,2,0,0,0.136,0.273,0.932,Defacement
2,0,2,0,0,0.135,0.25,0.907,benign
2,0,2,0,0,0.133,0.5,0.932,Defacement
2,0,2,0,0,0.133,0.5,0.887,Defacement
2,0,2,0,0,0.133,0.5,0.887,Defacement
2,0,2,0,0,0.133,0.5,0.887,Defacement
2,0,2,0,0,0.133,0.5,0.887,Defacement
2,0,2,0,0,0.133,0.5,0.887,Defacement
2,0,2,0,0,0.133,0.267,0.836,benign
2,0,2,0,0,0.131,0.16,0.895,Defacement
2,0,2,0,0,0.13,0.6,0.94,benign
2,0,2,0,0,0.13,0.136,0.822,phishing
2,0,2,0,0,0.13,0.136,0.822,phishing
2,0,2,0,0,0.128,0.167,0.895,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.125,0.5,0.94,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.333,0.887,Defacement
2,0,2,0,0,0.118,0.121,0.822,phishing
2,0,2,0,0,0.115,0.118,0.873,phishing
2,0,2,0,0,0.114,0.6,0.907,benign
2,0,2,0,0,0.114,0.182,0.842,benign
2,0,2,0,0,0.114,0.152,0.895,Defacement
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.167,0.887,benign
2,0,2,0,0,0.111,0.148,0.842,benign
2,0,2,0,0,0.111,0.148,0.842,benign
2,0,2,0,0,0.111,0.148,0.842,benign
2,0,2,0,0,0.111,0.147,0.895,Defacement
2,0,2,0,0,0.109,0.143,0.895,Defacement
2,0,2,0,0,0.107,0.14,0.842,benign
2,0,2,0,0,0.107,0.14,0.842,benign
2,0,2,0,0,0.107,0.14,0.842,benign
2,0,2,0,0,0.106,0.139,0.895,Defacement
2,0,2,0,0,0.104,0.135,0.895,Defacement
2,0,2,0,0,0.104,0.135,0.895,Defacement
2,0,2,0,0,0.104,0.135,0.895,Defacement
2,0,2,0,0,0.104,0.135,0.895,Defacement
2,0,2,0,0,0.104,0.135,0.895,Defacement
2,0,2,0,0,0.103,0.135,0.875,phishing
2,0,2,0,0,0.102,0.125,0.895,Defacement
2,0,2,0,0,0.1,0.143,0.875,phishing
2,0,2,0,0,0.1,0.128,0.895,Defacement
2,0,2,0,0,0.098,0.125,0.895,Defacement
2,0,2,0,0,0.096,0.122,0.895,Defacement
2,0,2,0,0,0.096,0.111,0.898,benign
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.932,Defacement
2,0,2,0,0,0.095,0.2,0.887,Defacement
2,0,2,0,0,0.095,0.2,0.887,Defacement
2,0,2,0,0,0.095,0.2,0.887,Defacement
2,0,2,0,0,0.093,0.125,0.895,Defacement
2,0,2,0,0,0.092,0.136,0.796,benign
2,0,2,0,0,0.091,0.119,0.842,benign
2,0,2,0,0,0.091,0.119,0.842,benign
2,0,2,0,0,0.091,0.114,0.895,Defacement
2,0,2,0,0,0.091,0.114,0.895,Defacement
2,0,2,0,0,0.091,0.114,0.895,Defacement
2,0,2,0,0,0.091,0.114,0.895,Defacement
2,0,2,0,0,0.091,0.114,0.895,Defacement
2,0,2,0,0,0.091,0.114,0.895,Defacement
2,0,2,0,0,0.089,0.111,0.895,Defacement
2,0,2,0,0,0.087,0.133,0.895,phishing
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.086,0.115,0.842,benign
2,0,2,0,0,0.085,0.104,0.895,Defacement
2,0,2,0,0,0.085,0.104,0.895,Defacement
2,0,2,0,0,0.083,0.154,0.887,Defacement
2,0,2,0,0,0.083,0.108,0.895,Defacement
2,0,2,0,0,0.083,0.108,0.895,Defacement
2,0,2,0,0,0.078,0.094,0.895,Defacement
2,0,2,0,0,0.077,0.133,0.887,Defacement
2,0,2,0,0,0.077,0.133,0.887,Defacement
2,0,2,0,0,0.075,0.125,0.94,benign
2,0,2,0,0,0.071,0.333,0.932,Defacement
2,0,2,0,0,0.071,0.333,0.932,Defacement
2,0,2,0,0,0.071,0.333,0.932,Defacement
2,0,2,0,0,0.071,0.333,0.932,Defacement
2,0,2,0,0,0.071,0.333,0.887,Defacement
2,0,2,0,0,0.071,0.095,0.842,benign
2,0,2,0,0,0.069,0.095,0.842,benign
2,0,2,0,0,0.063,0.2,0.932,Defacement
2,0,2,0,0,0.063,0.2,0.932,Defacement
2,0,2,0,0,0.063,0.2,0.932,Defacement
2,0,2,0,0,0.063,0.2,0.932,Defacement
2,0,2,0,0,0.063,0.2,0.932,Defacement
2,0,2,0,0,0.063,0.2,0.887,Defacement
2,0,2,0,0,0.063,0.2,0.887,Defacement
2,0,2,0,0,0.063,0.2,0.887,Defacement
2,0,2,0,0,0.063,0.2,0.887,Defacement
2,0,2,0,0,0.063,0.2,0.887,Defacement
2,0,2,0,0,0.063,0.2,0.887,Defacement
2,0,2,0,0,0.063,0.167,0.94,Defacement
2,0,2,0,0,0.063,0.167,0.94,Defacement
2,0,2,0,0,0.063,0.167,0.94,Defacement
2,0,2,0,0,0.063,0.091,0.796,benign
2,0,2,0,0,0.06,0.077,0.842,benign
2,0,2,0,0,0.059,0.167,0.895,Defacement
2,0,2,0,0,0.059,0.167,0.895,Defacement
2,0,2,0,0,0.059,0.167,0.895,Defacement
2,0,2,0,0,0.059,0.167,0.895,Defacement
2,0,2,0,0,0.059,0.167,0.895,Defacement
2,0,2,0,0,0.059,0.086,0.796,benign
2,0,2,0,0,0.059,0.077,0.843,benign
2,0,2,0,0,0.056,0.167,0.94,Defacement
2,0,2,0,0,0.056,0.167,0.94,Defacement
2,0,2,0,0,0.056,0.167,0.94,Defacement
2,0,2,0,0,0.056,0.143,0.885,phishing
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.143,0.816,Defacement
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.056,0.057,0.947,malware
2,0,2,0,0,0.053,0.333,0.917,benign
2,0,2,0,0,0.053,0.125,0.932,Defacement
2,0,2,0,0,0.05,0.333,0.917,benign
2,0,2,0,0,0.05,0.111,0.932,Defacement
2,0,2,0,0,0.05,0.111,0.887,Defacement
2,0,2,0,0,0.05,0.111,0.887,Defacement
2,0,2,0,0,0.045,0.083,0.745,Defacement
2,0,2,0,0,0.045,0.047,0.947,malware
2,0,2,0,0,0.04,0.143,0.817,phishing
2,0,2,0,0,0.04,0,0.834,phishing
2,0,2,0,0,0.035,0.077,0.842,benign
2,0,2,0,0,0.033,0.083,0.842,benign
2,0,2,0,0,0.033,0.056,0.887,benign
2,0,2,0,0,0.033,0.056,0.887,benign
2,0,2,0,0,0.033,0.056,0.887,benign
2,0,2,0,0,0.033,0.056,0.887,benign
2,0,2,0,0,0.032,0.056,0.887,benign
2,0,2,0,0,0.021,0.024,0.906,phishing
2,0,2,0,0,0,0.036,0.947,benign
2,0,2,0,0,0,0,1,benign
2,0,2,0,0,0,0,1,benign
2,0,2,0,0,0,0,1,phishing
2,0,2,0,0,0,0,0.917,benign
2,0,2,0,0,0,0,0.917,phishing
2,0,2,0,0,0,0,0.917,phishing
2,0,2,0,0,0,0,0.917,phishing
2,0,2,0,0,0,0,0.907,benign
2,0,2,0,0,0,0,0.907,benign
2,0,2,0,0,0,0,0.898,phishing
2,0,2,0,0,0,0,0.887,phishing
2,0,2,0,0,0,0,0.842,benign
2,0,2,0,0,0,0,0.842,benign
2,0,2,0,0,0,0,0.842,benign
2,0,2,0,0,0,0,0.842,benign
2,0,2,0,0,0,0,0.842,benign
2,0,2,0,0,0,0,0.783,phishing
2,0,2,0,0,-1,1,1,benign
2,0,2,0,0,-1,0.417,0.954,benign
2,0,2,0,0,-1,0.349,0.86,malware
2,0,2,0,0,-1,0.349,0.86,malware
2,0,2,0,0,-1,0.143,0.816,Defacement
2,0,2,0,0,-1,0.077,0.842,benign
2,0,2,0,0,-1,-1,0.796,benign
2,0,2,0,0,-1,-1,0.796,benign
2,0,2,0,0,-1,-1,0.796,benign
2,0,2,-1,0.667,0.625,-1,0.684,Defacement
2,0,2,-1,0.667,0.429,-1,0.684,Defacement
2,0,2,-1,0.667,0.222,-1,0.684,Defacement
2,0,2,-1,0.667,0.222,-1,0.684,Defacement
2,0,2,-1,0.667,0.222,-1,0.684,Defacement
2,0,2,-1,0.667,0.222,-1,0.684,Defacement
2,0,2,-1,0.667,0.222,-1,0.684,Defacement
2,0,2,-1,0.667,0.2,-1,0.684,Defacement
2,0,2,-1,0.667,0.2,-1,0.684,Defacement
2,0,2,-1,0.667,0.182,-1,0.684,Defacement
2,0,2,-1,0.667,0.167,-1,0.684,Defacement
2,0,2,-1,0.667,0.118,-1,0.684,Defacement
2,0,2,-1,0.667,0,-1,0.684,Defacement
2,0,2,-1,0.667,0,-1,0.684,Defacement
2,0,2,-1,0.667,0,-1,0.684,Defacement
2,0,2,-1,0.667,0,-1,0.684,Defacement
2,0,2,-1,0.667,0,-1,0.684,Defacement
2,0,2,-1,0.667,0,-1,0.684,Defacement
2,0,2,-1,0.667,0,-1,0.684,Defacement
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
2,0,2,-1,0.636,0.375,-1,0.822,malware
