domain_token_count,avgpathtokenlen,tld,ArgUrlRatio,NumberofDotsinURL,Arguments_LongestWordLength,spcharUrl,delimeter_Domain,delimeter_path,NumberRate_DirectoryName,SymbolCount_Domain,Entropy_Domain,class
2,3.9,2,0.029851,2,-1,3,0,7,0,1,0.907019,benign
2,6.444445,2,0.023256,1,-1,2,0,7,0,1,0.907019,benign
2,5.5,2,0.034483,1,-1,3,0,3,0.666667,1,0.907019,benign
2,4.571429,2,0.035088,2,-1,3,1,4,0,1,0.907019,benign
2,6.833334,2,0.030769,1,-1,3,0,3,0,1,0.907019,benign
2,3.714286,2,0.038462,1,-1,3,0,4,0,1,0.907019,benign
2,4.875,2,0.030303,1,-1,4,0,4,0.333333,1,0.901158,benign
2,5.375,2,0.028169,2,-1,6,0,2,0,1,0.901158,benign
2,6.666667,2,0.017857,2,-1,4,0,8,0.04878,1,0.901158,benign
2,3.578947,2,0.018868,1,-1,4,0,15,0.294118,1,0.901158,benign
2,5,2,0.031746,1,-1,5,0,2,-1,1,0.901158,benign
2,5.142857,2,0.032258,1,-1,4,0,3,0.428571,1,0.901158,benign
2,4.333334,2,0.029412,2,-1,6,0,3,0.073171,1,0.901158,benign
2,6.181818,2,0.020202,2,-1,6,0,5,0,1,0.901158,benign
2,3.785714,2,0.023256,1,-1,4,0,10,0.333333,1,0.901158,benign
2,4.375,2,0.032258,1,-1,4,0,4,0.333333,1,0.901158,benign
2,4.444445,2,0.028986,2,-1,6,0,3,-1,1,0.901158,benign
2,4.333334,2,0.029412,2,-1,6,0,3,-1,1,0.901158,benign
2,4.266667,2,0.020408,1,-1,4,0,11,0.333333,1,0.901158,benign
2,4.666667,2,0.028169,2,-1,6,0,3,0.073171,1,0.901158,benign
2,6.333334,2,0.030769,1,-1,4,0,2,0,1,0.901158,benign
2,5.6,2,0.038462,1,-1,4,0,1,0.428571,1,0.901158,benign
2,5.8,2,0.037736,1,-1,4,0,1,0,1,0.901158,benign
2,4.916667,2,0.022222,1,-1,4,0,8,0.333333,1,0.901158,benign
2,4.0625,2,0.02,1,-1,4,0,12,0.333333,1,0.901158,benign
2,4,2,0.017544,1,-1,4,0,15,0.294118,1,0.901158,benign
2,5,2,0.031746,1,-1,5,0,2,-1,1,0.901158,benign
2,5.333334,2,0.035088,1,-1,4,0,2,0.25,1,0.901158,benign
2,7.25,2,0.022989,1,-1,5,0,3,0,1,0.901158,benign
2,4.666667,2,0.028169,2,-1,6,0,3,0.073171,1,0.901158,benign
2,5.444445,2,0.025641,2,-1,5,0,4,0,1,0.901158,benign
2,4.470588,2,0.017857,1,-1,4,0,13,-1,1,0.901158,benign
2,4.875,2,0.017699,1,-1,4,0,12,0.333333,1,0.901158,benign
2,3.357143,2,0.025,1,-1,4,0,10,0.333333,1,0.901158,benign
2,4.5,2,0.023529,1,-1,4,0,8,0.333333,1,0.901158,benign
2,5.777778,2,0.025,1,-1,4,0,5,0.333333,1,0.901158,benign
2,4.333334,2,0.029412,2,-1,6,0,3,0.073171,1,0.901158,benign
2,5.357143,2,0.018519,1,-1,4,0,10,0.333333,1,0.901158,benign
2,4.166667,2,0.039216,2,-1,5,0,1,0,1,0.901158,benign
2,5.272728,2,0.022727,1,-1,4,0,7,0.333333,1,0.901158,benign
2,4.833334,2,0.036364,1,-1,5,0,1,0,1,0.901158,benign
2,4.375,2,0.032258,1,-1,4,0,4,0.333333,1,0.901158,benign
2,5.384615,2,0.019608,1,-1,4,0,9,0.294118,1,0.901158,benign
2,3.6,2,0.022727,1,-1,4,0,11,0.333333,1,0.901158,benign
2,5,2,0.020408,2,-1,7,0,6,0,1,0.901158,benign
2,5.333334,2,0.025974,2,-1,6,0,3,0,1,0.901158,benign
2,7.285714,2,0.025316,1,-1,5,0,2,0,1,0.901158,benign
2,4.25,2,0.032258,2,-1,5,0,3,0,1,0.901158,benign
2,3.785714,2,0.023256,1,-1,4,0,10,0.333333,1,0.901158,benign
2,4.333334,2,0.017391,1,-1,4,0,14,0.333333,1,0.901158,benign
2,7.333334,2,0.021053,2,-1,6,0,3,0,1,0.901158,benign
2,3.833333,2,0.025974,1,-1,4,0,8,0.333333,1,0.901158,benign
2,4.777778,2,0.027778,2,-1,6,0,3,-1,1,0.901158,benign
2,4.857143,2,0.032258,1,-1,5,0,2,-1,1,0.901158,benign
2,4.444445,2,0.028986,2,-1,6,0,3,-1,1,0.901158,benign
2,4.333334,2,0.017391,1,-1,4,0,14,0.333333,1,0.901158,benign
2,4.3,2,0.027778,1,-1,4,0,6,0.333333,1,0.901158,benign
2,4.777778,2,0.027778,2,-1,6,0,3,-1,1,0.901158,benign
2,3.642857,2,0.02381,1,-1,4,0,10,0.333333,1,0.901158,benign
2,5.545455,2,0.021739,2,-1,6,0,5,0,1,0.901158,benign
2,4.222222,2,0.030303,1,-1,4,0,5,-1,1,0.901158,benign
2,4.454546,2,0.025316,1,-1,5,0,6,-1,1,0.901158,benign
2,4.916667,2,0.022222,1,-1,4,0,8,0.333333,1,0.901158,benign
2,5.5,2,0.034483,1,-1,4,0,2,0.333333,1,0.901158,benign
2,4.777778,2,0.027778,2,-1,6,0,3,-1,1,0.901158,benign
2,6.5,2,0.039216,1,-1,3,0,1,0,1,0.901158,benign
2,5,2,0.036364,1,-1,4,0,2,0.333333,1,0.901158,benign
2,4.444445,2,0.028986,2,-1,6,0,3,-1,1,0.901158,benign
2,4.625,2,0.03125,1,-1,4,0,4,0.333333,1,0.901158,benign
2,5.142857,2,0.032258,1,-1,4,0,3,0.333333,1,0.901158,benign
2,4.875,2,0.030303,1,-1,4,0,4,0.333333,1,0.901158,benign
2,5.333334,2,0.035088,1,-1,4,0,2,0.333333,1,0.901158,benign
2,4.3,2,0.027778,1,-1,4,0,6,0.333333,1,0.901158,benign
2,4.666667,2,0.028169,2,-1,6,0,3,0.073171,1,0.901158,benign
2,4.333334,2,0.029412,2,-1,6,0,3,0.073171,1,0.901158,benign
2,3.578947,2,0.018868,1,-1,4,0,15,0.333333,1,0.901158,benign
2,4.823529,2,0.016949,1,-1,4,0,13,0.333333,1,0.901158,benign
2,4.058824,2,0.019048,1,-1,4,0,13,0.333333,1,0.901158,benign
2,4.666667,2,0.036364,1,-1,4,0,2,0,1,0.901158,benign
2,4.5,2,0.020833,1,-1,4,0,10,0.333333,1,0.901158,benign
2,6,2,0.025974,1,-1,5,0,3,0,1,0.901158,benign
2,5.454546,2,0.022222,1,-1,4,0,7,0.333333,1,0.901158,benign
2,4,2,0.036364,2,-1,4,0,3,0,1,0.901158,benign
2,4.363637,2,0.025641,1,-1,4,0,7,0.333333,1,0.901158,benign
2,4.333334,2,0.029412,2,-1,6,0,3,-1,1,0.901158,benign
2,6.461538,2,0.017094,2,-1,6,0,7,0,1,0.901158,benign
2,4.7,2,0.026316,1,-1,4,0,6,0.333333,1,0.901158,benign
2,3.666667,2,0.022472,1,-1,4,0,11,0.333333,1,0.901158,benign
2,4.875,2,0.030303,1,-1,4,0,4,0.333333,1,0.901158,benign
2,4.75,2,0.030303,2,-1,5,0,3,0,1,0.901158,benign
2,5.2,2,0.038462,1,-1,4,0,1,0,1,0.901158,benign
2,4.3,2,0.027397,2,-1,4,0,6,0,1,0.901158,benign
2,6.428571,2,0.028169,1,-1,4,0,3,0.333333,1,0.901158,benign
2,5,2,0.031746,1,-1,5,0,2,-1,1,0.901158,benign
2,4,2,0.039216,1,-1,3,0,3,0,1,0.901158,benign
2,4.75,2,0.030303,2,-1,4,0,4,0,1,0.901158,benign
2,3.6,2,0.030769,1,-1,4,0,6,0.333333,1,0.901158,benign
2,4.0625,2,0.02,1,-1,4,0,12,-1,1,0.901158,benign
2,5.833334,2,0.032258,1,-1,3,0,3,0,1,0.901158,benign
2,4.153846,2,0.023256,1,-1,4,0,9,0.333333,1,0.901158,benign
2,4.210527,2,0.016949,1,-1,4,0,15,-1,1,0.901158,benign
2,4.571429,2,0.033898,2,-1,4,0,3,0,1,0.901158,benign
2,4.866667,2,0.018692,1,-1,4,0,11,-1,1,0.901158,benign
2,5.111111,2,0.026667,2,-1,6,0,3,0,1,0.901158,benign
2,4.3,2,0.027778,1,-1,4,0,6,0.333333,1,0.901158,benign
2,3.733333,2,0.022222,1,-1,4,0,11,-1,1,0.901158,benign
2,6.333334,2,0.023256,2,-1,6,0,3,0,1,0.901158,benign
2,4.25,2,0.019417,1,-1,4,0,12,0.333333,1,0.901158,benign
2,4.777778,2,0.027778,2,-1,6,0,3,-1,1,0.901158,benign
2,5.181818,2,0.024691,1,-1,2,0,9,-1,1,0.898227,benign
2,4.285714,2,0.022727,1,-1,3,0,11,-1,1,0.898227,benign
2,5.142857,2,0.035714,3,-1,4,0,3,0,1,0.898227,benign
2,4.375,2,0.035714,4,-1,4,0,4,0,1,0.898227,benign
2,4.555555,2,0.031746,3,-1,4,0,5,0,1,0.898227,benign
2,5.285714,2,0.034483,1,-1,3,0,4,-1,1,0.898227,benign
2,5.545455,2,0.023256,1,-1,4,0,7,-1,1,0.898227,benign
2,4.75,2,0.033898,3,-1,4,0,4,0,1,0.898227,benign
2,5.428571,2,0.034483,4,-1,4,0,3,0,1,0.898227,benign
2,4.230769,2,0.024691,1,-1,2,0,11,-1,1,0.898227,benign
2,5.090909,2,0.025,1,-1,2,0,9,-1,1,0.898227,benign
2,4.230769,2,0.024691,1,-1,2,0,11,-1,1,0.898227,benign
2,5.571429,2,0.033898,4,-1,4,0,3,0,1,0.898227,benign
2,4.571429,2,0.038462,4,-1,4,0,3,0,1,0.898227,benign
2,5,2,0.036364,4,-1,4,0,3,0,1,0.898227,benign
2,5.090909,2,0.025,1,-1,2,0,9,-1,1,0.898227,benign
2,5.666667,2,0.037736,2,-1,3,0,3,0,1,0.898227,benign
2,4.857143,2,0.037037,3,-1,4,0,3,0,1,0.898227,benign
2,5.833334,2,0.037037,2,-1,3,0,3,0,1,0.898227,benign
2,4.857143,2,0.037037,4,-1,4,0,3,0,1,0.898227,benign
2,3.785714,2,0.025,1,-1,2,0,12,-1,1,0.898227,benign
2,4.461538,2,0.02381,1,-1,3,0,10,0.777778,1,0.898227,benign
2,4.733333,2,0.02,1,-1,4,0,11,-1,1,0.898227,benign
2,4.571429,2,0.021978,1,-1,3,0,11,0.777778,1,0.898227,benign
2,4.428571,2,0.039216,3,-1,4,0,3,0,1,0.898227,benign
2,4.75,2,0.024096,1,-1,3,0,9,-1,1,0.898227,benign
2,5,2,0.021978,1,-1,3,0,10,0.777778,1,0.898227,benign
2,5.428571,2,0.034483,4,-1,4,0,3,0,1,0.898227,benign
2,4.7,2,0.028169,1,-1,3,0,7,-1,1,0.898227,benign
2,4.909091,2,0.025641,1,-1,3,0,8,0.777778,1,0.898227,benign
2,5.083334,2,0.022989,1,-1,3,0,9,-1,1,0.898227,benign
2,3.785714,2,0.025,1,-1,2,0,12,-1,1,0.898227,benign
2,4.428571,2,0.039216,4,-1,4,0,3,0,1,0.898227,benign
2,4.083334,2,0.027027,1,-1,3,0,9,0.777778,1,0.898227,benign
2,4.153846,2,0.025,1,-1,2,0,11,-1,1,0.898227,benign
2,5.333334,2,0.039216,1,-1,2,0,4,0,1,0.898227,benign
2,4.571429,2,0.038462,2,-1,6,0,1,0,1,0.898227,benign
2,4.571429,2,0.038462,3,-1,4,0,3,0,1,0.898227,benign
2,6.5,2,0.034483,1,-1,3,0,3,0.777778,1,0.898227,benign
2,5.090909,2,0.025,1,-1,2,0,9,-1,1,0.898227,benign
2,5.181818,2,0.024691,1,-1,2,0,9,-1,1,0.898227,benign
2,5.25,2,0.022472,1,-1,3,0,9,-1,1,0.898227,benign
2,4.666667,2,0.024691,1,-1,2,0,10,-1,1,0.898227,benign
2,3.9,2,0.032258,1,-1,3,0,7,0.777778,1,0.898227,benign
2,4,2,0.022472,1,-1,3,0,12,-1,1,0.898227,benign
2,4.285714,2,0.022727,1,-1,3,0,11,-1,1,0.898227,benign
2,4.714286,2,0.021505,1,-1,5,0,9,0.089744,1,0.898227,benign
2,5.222222,2,0.028986,1,-1,2,0,7,-1,1,0.898227,benign
2,5.777778,2,0.027027,1,-1,2,0,7,-1,1,0.898227,benign
2,4.1875,2,0.020619,1,-1,4,0,12,-1,1,0.898227,benign
2,4.428571,2,0.039216,4,-1,4,0,3,0,1,0.898227,benign
2,3,2,0.060606,2,-1,2,0,1,0,1,0.897617,Defacement
2,2.8,2,0.05,2,-1,3,0,2,0,1,0.897617,Defacement
2,4.5,2,0.036364,1,-1,3,0,3,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,4.272728,2,0.025316,1,-1,2,0,9,0,1,0.897617,benign
2,4.375,2,0.018519,1,-1,3,0,13,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,7.5,2,0.027397,1,-1,3,0,3,0,1,0.897617,benign
2,2.625,2,0.039216,1,-1,3,0,5,0,1,0.897617,benign
2,2.888889,2,0.035714,1,-1,9,0,0,0.121212,1,0.897617,benign
2,5,2,0.028986,1,-1,2,0,6,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,4.545455,2,0.02439,1,-1,2,0,9,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,4.2,2,0.027397,1,-1,2,0,8,0,1,0.897617,benign
2,4.454546,2,0.024691,1,-1,2,0,9,0,1,0.897617,benign
2,4.333334,2,0.028986,1,-1,2,0,7,0,1,0.897617,benign
2,5.1,2,0.024096,1,-1,3,0,7,0,1,0.897617,benign
2,4.363637,2,0.025,1,-1,2,0,9,0,1,0.897617,benign
2,4.272728,2,0.025316,1,-1,2,0,9,0,1,0.897617,benign
2,4.111111,2,0.029412,1,-1,3,0,6,0,1,0.897617,benign
2,4.153846,2,0.022727,1,-1,2,0,11,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,4.5,2,0.030769,1,-1,2,0,6,0,1,0.897617,benign
2,4.166667,2,0.024096,1,-1,2,0,10,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,4.5,2,0.026316,1,-1,2,0,8,0,1,0.897617,benign
2,5.2,2,0.037736,1,-1,3,0,2,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,4.6,2,0.018868,1,-1,3,0,12,0,1,0.897617,benign
2,5,2,0.026667,1,-1,2,0,7,0,1,0.897617,benign
2,5.142857,2,0.03125,1,-1,2,0,5,0,1,0.897617,benign
2,4.9,2,0.025,1,-1,2,0,8,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5.5,2,0.027397,1,-1,2,0,6,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,3.769231,2,0.024096,1,-1,2,0,11,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,4.333334,2,0.037037,1,-1,3,0,3,0,1,0.897617,benign
2,4.444445,2,0.028571,1,-1,2,0,7,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,4.916667,2,0.021739,1,-1,2,0,10,0,1,0.897617,benign
2,3.363636,2,0.028986,1,-1,2,0,9,0,1,0.897617,benign
2,5.444445,2,0.025316,1,-1,2,0,7,0,1,0.897617,benign
2,4.375,2,0.030769,1,-1,3,0,5,0,1,0.897617,benign
2,4,2,0.030303,1,-1,2,0,7,0,1,0.897617,benign
2,3.461539,2,0.025,1,-1,3,0,10,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,4.166667,2,0.024096,1,-1,2,0,10,0,1,0.897617,benign
2,4.5,2,0.026316,1,-1,2,0,8,0,1,0.897617,benign
2,4.125,2,0.031746,1,-1,3,0,5,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,4.75,2,0.022222,1,-1,2,0,10,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,4.333334,2,0.023529,1,-1,2,0,10,0,1,0.897617,benign
2,4.571429,2,0.020202,1,-1,2,0,12,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,3.428572,2,0.037736,1,-1,3,0,4,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,4.454546,2,0.024691,1,-1,2,0,9,0,1,0.897617,benign
2,4.666667,2,0.027397,1,-1,3,0,6,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,4.1,2,0.027778,1,-1,2,0,8,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.359375,1,0.897617,benign
2,4.333334,2,0.028986,1,-1,2,0,7,0,1,0.897617,benign
2,4.8,2,0.039216,1,-1,3,0,2,0,1,0.897617,benign
2,4.8,2,0.025,1,-1,3,0,7,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,2.888889,2,0.035714,1,-1,9,0,0,0.121212,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,4.083334,2,0.02439,1,-1,2,0,10,0,1,0.897617,benign
2,4.727273,2,0.02381,1,-1,2,0,9,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,4,2,0.026316,1,-1,2,0,9,0,1,0.897617,benign
2,3,2,0.037037,1,-1,3,0,5,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,4.666667,2,0.027778,1,-1,2,0,7,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.375,1,0.897617,benign
2,4.5,2,0.022989,1,-1,2,0,10,0,1,0.897617,benign
2,5.076923,2,0.02,1,-1,2,0,11,0,1,0.897617,benign
2,4.083334,2,0.02439,1,-1,2,0,10,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,4.8,2,0.025316,1,-1,2,0,8,0,1,0.897617,benign
2,4.5,2,0.022989,1,-1,2,0,10,0,1,0.897617,benign
2,5.5,2,0.032787,1,-1,3,0,3,0,1,0.897617,benign
2,4.25,2,0.02381,1,-1,2,0,10,0,1,0.897617,benign
2,6.428571,2,0.027027,1,-1,3,0,4,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,4.5,2,0.036364,1,-1,3,0,3,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,4.181818,2,0.025641,1,-1,2,0,9,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,3.5,2,0.034483,1,-1,3,0,5,0,1,0.897617,benign
2,4.666667,2,0.027778,1,-1,2,0,7,0,1,0.897617,benign
2,4.888889,2,0.027027,1,-1,2,0,7,0,1,0.897617,benign
2,4.846154,2,0.020619,1,-1,2,0,11,0,1,0.897617,benign
2,4,2,0.024691,1,-1,2,0,10,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5.25,2,0.027778,1,-1,3,0,5,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.359375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,4.375,2,0.030769,1,-1,3,0,5,0,1,0.897617,benign
2,5.555555,2,0.025,1,-1,9,0,0,0.298246,1,0.897617,benign
2,4.142857,2,0.034483,2,-1,3,0,4,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,4.666667,2,0.035714,1,-1,3,0,3,0,1,0.897617,benign
2,2.888889,2,0.035714,1,-1,9,0,0,0.121212,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,3.818182,2,0.027027,1,-1,2,0,9,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.25,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.359375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,3.615385,2,0.02439,1,-1,3,0,10,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,4.636364,2,0.024096,1,-1,2,0,9,0,1,0.897617,benign
2,5.555555,2,0.025,1,-1,9,0,0,0.315789,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,3.777778,2,0.030769,1,-1,3,0,6,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5.222222,2,0.025974,1,-1,2,0,7,0,1,0.897617,benign
2,4.4,2,0.026667,1,-1,2,0,8,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,4.555555,2,0.027778,1,-1,3,0,6,0,1,0.897617,benign
2,4.583334,2,0.022727,1,-1,2,0,10,0,1,0.897617,benign
2,5.444445,2,0.025316,1,-1,9,0,0,0.285714,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,3.833333,2,0.039216,1,-1,3,0,3,0,1,0.897617,benign
2,4.555555,2,0.028169,1,-1,2,0,7,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,5.6,2,0.036364,1,-1,3,0,2,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,5.444445,2,0.025316,1,-1,2,0,7,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,3.8,2,0.028571,1,-1,3,0,7,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,4.3,2,0.027027,1,-1,2,0,8,0,1,0.897617,benign
2,4.1,2,0.027778,1,-1,2,0,8,0,1,0.897617,benign
2,4.4,2,0.026667,1,-1,2,0,8,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,3.909091,2,0.026667,1,-1,2,0,9,0,1,0.897617,benign
2,4.25,2,0.03125,2,-1,3,0,5,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,4.2,2,0.027397,1,-1,2,0,8,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.28125,1,0.897617,benign
2,4.888889,2,0.027027,1,-1,2,0,7,0,1,0.897617,benign
2,2.888889,2,0.035714,1,-1,9,0,0,0.121212,1,0.897617,benign
2,3.857143,2,0.022222,1,-1,3,0,11,0,1,0.897617,benign
2,3.5,2,0.034483,1,-1,3,0,5,0,1,0.897617,benign
2,4.363637,2,0.025,1,-1,2,0,9,0,1,0.897617,benign
2,3.285714,2,0.038462,1,-1,3,0,4,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.328125,1,0.897617,benign
2,3.8,2,0.028571,1,-1,3,0,7,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.3125,1,0.897617,benign
2,4.8,2,0.039216,1,-1,3,0,2,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,4.285714,2,0.020833,2,-1,3,0,11,0,1,0.897617,benign
2,4.3,2,0.026667,1,-1,3,0,7,0,1,0.897617,benign
2,5.307693,2,0.019231,1,-1,3,0,10,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,5.444445,2,0.025316,1,-1,9,0,0,0.285714,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5.1,2,0.02439,1,-1,2,0,8,0,1,0.897617,benign
2,4.416667,2,0.023256,1,-1,2,0,10,0,1,0.897617,benign
2,2.888889,2,0.035714,1,-1,9,0,0,0.121212,1,0.897617,benign
2,4.428571,2,0.033333,1,-1,3,0,4,0,1,0.897617,benign
2,4.571429,2,0.032787,1,-1,3,0,4,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.34375,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.265625,1,0.897617,benign
2,5.777778,2,0.02439,1,-1,2,0,7,0,1,0.897617,benign
2,3.1,2,0.019231,1,-1,3,0,17,0,1,0.897617,benign
2,4.454546,2,0.024691,1,-1,2,0,9,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
2,4.583334,2,0.022727,1,-1,2,0,10,0,1,0.897617,benign
2,6.5,2,0.02439,1,-1,3,0,5,0,1,0.897617,benign
2,5,2,0.022989,1,-1,11,0,0,0.296875,1,0.897617,benign
