domain_token_count,tld,NumberofDotsinURL,SymbolCount_Domain,Entropy_Domain,class
4.0000,4.0000,4.0000,3.0000,0.8596,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.9375,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8700,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,4.0000,3.0000,0.8326,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.7604,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,3.0000,3.0000,0.8078,spam
4.0000,4.0000,4.0000,3.0000,0.7393,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.8141,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,4.0000,3.0000,0.8227,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,3.0000,2.0000,0.8632,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.7924,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.8404,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8874,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,2.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8423,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,3.0000,3.0000,0.8078,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8573,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.7604,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,3.0000,3.0000,0.8082,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,4.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,6.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8452,spam
3.0000,3.0000,3.0000,2.0000,0.8659,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8834,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,3.0000,3.0000,0.8078,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8834,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8358,spam
3.0000,3.0000,3.0000,2.0000,0.8078,spam
3.0000,3.0000,2.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,4.0000,3.0000,0.8400,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
4.0000,4.0000,4.0000,3.0000,0.8169,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,6.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
4.0000,4.0000,4.0000,3.0000,0.7924,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,4.0000,3.0000,0.7393,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.8061,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8659,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8078,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8061,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8934,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
4.0000,4.0000,4.0000,3.0000,0.7604,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
4.0000,4.0000,3.0000,3.0000,0.8088,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8573,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.7604,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
3.0000,3.0000,3.0000,2.0000,0.8172,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8320,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,4.0000,3.0000,0.8141,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,2.0000,2.0000,0.8796,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8061,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,3.0000,3.0000,0.8320,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,4.0000,3.0000,0.8615,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,2.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,3.0000,3.0000,0.8078,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8452,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8452,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8056,spam
3.0000,3.0000,3.0000,2.0000,0.8934,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
3.0000,3.0000,3.0000,2.0000,0.8172,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
4.0000,4.0000,4.0000,3.0000,0.7803,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,2.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8346,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.7604,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,4.0000,3.0000,0.8326,spam
4.0000,4.0000,3.0000,3.0000,0.8078,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8409,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
4.0000,4.0000,4.0000,3.0000,0.7401,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,4.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
4.0000,4.0000,4.0000,3.0000,0.8454,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
